Form,Section,Variable,Question,Answer Options,Definition,Completion Guideline,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_hypoglycem,Hipoglucemia,"1, Sí | 0, No | 99, Desconocido","Esto se refiere al nivel anormalmente bajo de glucosa en la sangre. Para los adultos, se define como un nivel anormalmente bajo de glucosa en la sangre, un nivel de glucosa en sangre que está constantemente por debajo de 70 mg/dL o 4 mmol/L. Para los niños, se define como un nivel de glucosa en sangre por debajo de 3 mmol/L.","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_shock,Choque,"1, Sí | 0, No | 99, Desconocido","El shock se refiere a la insuficiencia circulatoria, lo que hace que el suministro de oxígeno inadecuado satisfaga las necesidades metabólicas celulares. Se define por la presencia de dos de los siguientes: evidencia de hipoperfusión (por ejemplo, recarga capilar> 2 segundos, piel fría y húmeda y pulso rápido/débil, estado mental alterado), presión de pulso estrecha (menor o igual a 20 mmhg) , hipotensión para la edad y taquicardia (> 100bpm).","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_reshock,Re-shock episodios,"1, Sí | 0, No | 99, Desconocido","El re-shock o el choque recurrente se define como un episodio separado de shock que ocurre al menos 2-6 horas después de la resolución clínica de un episodio inicial de shock, donde la resolución clínica se refiere a una presión de pulso> 25 mmhg sin signos de perfusión deteriorada. Esto no incluye un shock persistente (donde no se ve ninguna resolución).","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_reshockep,Número de episodios de re-shock,"1, 1 | 2, 2 | 3, 3 | 4, 4+ | 99, Desconocido",Esto se refiere al número de veces que se identificó el re-shock mientras el paciente fue hospitalizado.,"Si 'sí', seleccione la opción más apropiada que corresponde al número de episodios de re-shock que el paciente ha experimentado en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_sepsis,Septicemia,"1, Sí | 0, No | 99, Desconocido","Como se define de acuerdo con el Grupo de Tarea SCCM/ESICM 2016 como una disfunción órgana que potencialmente mortal la vida causada por una respuesta de huésped desregulada a la infección con lo siguiente: disfunción de órganos determinada por una puntuación de evaluación de falla de órgano secuencial (SOFA) de mayor o igual a 2 puntos a 2 puntos (o puntuación rápida de sofá/QSOFA de mayor o igual a 2); y una infección diagnosticada con el médico (que puede ser respaldado por signos y síntomas clínicos, evidencia radiológica y/o microbiológica).","Indique 'sí', si el paciente experimentó esto en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_hypothermia,Hipotermia,"1, Sí | 0, No | 99, Desconocido",Se refiere a una temperatura corporal anormalmente baja.,Indique «Sí» si el paciente experimentó esto en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_ndiab,Diabetes mellitus de nueva aparición,"1, sí | 0, No | 99, Desconocido",,,0,0,0,,,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_plarthalgia,Poliartralgia,"1, sí | 0, No | 99, Desconocido",,,0,0,0,,,0
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_otherdesc,Otras  complicaciones,,,,0,0,0,,,
resultado,COMPLICACIONES: Presentadas entre el día de presentación y el alta o desenlace,compl_unlisted,Otras complicaciones,"1, Sí | 0, No | 99, Desconocido",Esto se refiere a otras complicaciones no especificadas anteriormente.,"Especifique todas las demás complicaciones, no enumeradas anteriormente, el paciente experimentado en cualquier momento durante la hospitalización.",0,0,0,0,0,0
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid,Líquido parenteral / iv,"1, Sí | 0, No | 99, Desconocido","Se refiere a líquidos intravenosos que incluyen cristaloides, albúmina, gelatina, almidones u otras soluciones.",Indique «Sí» si el paciente recibió líquidos intravenosos en cualquier momento durante la hospitalización.,0,0,0,0,0,0
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_type,En caso afirmativo: seleccione todos los fluidos parenterales / IV que se administraron,,"Esto se refiere al tipo de fluido parenteral o intravenoso (IV) se prescribe como un reemplazo de líquidos, electrolitos, calorías, vitaminas y otras sustancias nutricionales. Los fluidos cristaloides se refieren a soluciones de sales minerales, incluida la solución salina normal (0.9%), ringer lactada/Hartman, dextrosa al 5% en agua, 10% de dextrosa en agua, solución salina hipertónica e hipertónica, entre otros. La albúmina se refiere a las preparaciones intravenosas de la albúmina de suero humano purificada utilizada para reemplazar la albúmina perdida en pacientes con hipoalbuminemia, para tratar la hipovolemia y la ascitis, y como parte de algunos kits de diagnóstico de imágenes. Las soluciones comunes de coloides de albúmina incluyen albúmina 4%, 5% y 20% entre otras. La gelatina se refiere a un sustituto de volumen de plasma coloidal, isotónico, fisiológicamente equilibrado, que contiene gelatina y electrolitos succinilados, con posibles propiedades nefroprotectivas. Los fluidos parenterales de gelatina comunes incluyen gelaspan, gelofusina, geloplasma, isoplex, entre otros. Los almidones se refieren a una solución intravenosa de derivado de hidroxietilo de hidroxietilo (HES), sintética, derivada de hidroxietilo no iónico del almidón utilizado como expansor de plasma cuando se prepara en una solución isotónica. Los fluidos parenterales, coloides sintéticos basados ​​en almidón común incluyen productos hidroxietil con almidón (HES), entre otros.",Seleccione las opciones más apropiadas correspondientes a los fluidos parenterales administrados.,0,0,0,0,0,
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_cryst,Volumen cristaloide total dado durante la admisión (ml),,"Los fluidos cristaloides se refieren a soluciones de sales minerales, incluida la solución salina normal (0.9%), ringer lactada/Hartman, dextrosa al 5% en agua, 10% de dextrosa en agua, solución salina hipertónica e hipertónica, entre otros.",Registre el volumen total de líquido cristaloide que el paciente recibió durante el ingreso en mililitros (ml).,0,0,0,0,0,
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_colloid,Volumen total de coloides administrado durante el ingreso (ml),,"Los fluidos coloidales son soluciones que contienen moléculas grandes, como proteínas o polisacáridos, que permanecen en el torrente sanguíneo durante más tiempo que los cristaloides. Estos fluidos ayudan a mantener o aumentar el volumen intravascular al atraer agua hacia los vasos sanguíneos mediante la presión oncótica. Entre los coloides más comunes se encuentran las gelatinas, los almidones o la albúmina. ",Registre el volumen total de líquido coloide que recibió el paciente durante el ingreso en mililitros (ml).,0,0,0,0,0,
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_reas,Razón (s) para fluido IV (verifique todo lo que se aplique),"1, Shock | 2, Hematicrito alto/en aumento | 3, Anorexia | 4, Vómitos persistentes | 88, Otros","Se refiere a la razón o razones (indicaciones) para la terapia con líquidos parenterales/intravenosos (IV) en cualquier momento durante el ingreso. Si hay varias indicaciones, seleccione todas las que correspondan. El shock se refiere a una insuficiencia circulatoria que provoca un suministro de oxígeno inadecuado para satisfacer las necesidades metabólicas de las células. Se define por la presencia de dos de los siguientes síntomas: evidencia de hipoperfusión (por ejemplo, relleno capilar >2 segundos, piel fría y húmeda, pulso rápido/débil, estado mental alterado), presión del pulso estrecha (igual o inferior a 20 mmHg), hipotensión para la edad y taquicardia (>100 lpm). Hematuria alta/en aumento se refiere a una elevación por encima de la proporción normal del volumen de glóbulos rojos con respecto al volumen total de sangre. Anorexia se refiere a la falta o pérdida de apetito acompañada de aversión a los alimentos y la incapacidad de comer.",Seleccione todo lo que se aplique.,0,0,0,0,0,0
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_reas_oth,Especifique otros motivos para la administración de líquidos intravenosos,,Se refiere a la(s) razón(es) (indicación(es)) para la terapia con líquidos parenterales/intravenosos (IV) en cualquier momento durante la admisión.,"Si «Otro», especifique el motivo o motivos (indicaciones) del tratamiento con líquidos parenterales/intravenosos (IV) en cualquier momento durante el ingreso.",0,0,0,0,0,
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_start,Fecha primero que se inició el fluido iv,,Esto se refiere a la fecha en que se inició el primer fluido parenteral / intravenoso (IV).,Ingrese la fecha en formato DD/mm/aa yyyy.,0,0,0,0,0,
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_ivfluid_end,Fecha de la última vía intravenosa del líquido,,Esto se refiere a la fecha en que terminó el último fluido parenteral / intravenoso (IV).,Ingrese la fecha en formato DD/mm/aa yyyy.,0,0,0,0,0,
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_bpt,Transfusión de productos de sangre,"1, Sí | 0, No | 99, Desconocido","Se refiere a una transfusión de sangre (sangre total o concentrado de hematíes) u otros hemoderivados, excluida la inmunoglobulina humana normal (por ejemplo, albúmina, granulocitos, plaquetas, plasma fresco congelado [PFC], FP24, PF-24, crioprecipitado, concentrado de proteína C, criosupernatante o un factor de coagulación no recombinante específico) en cualquier momento de la fecha de la evaluación. ","Indique «Sí» si el paciente recibió hemoderivados o transfusiones de hemoderivados en cualquier momento durante el ingreso. Si «Sí», seleccione el producto o productos a continuación.",0,0,0,0,0,0
resultado,INTERVENCIONES: Registrar las intervenciones realizadas o prescritas desde el día de presentación hasta el alta o desenlace,inter_bpt_type,En caso afirmativo: seleccione toda la transfusión de productos de sangre que se administraron,"1, plaquetas | 2, crioprecipitado | 3, sangre completa | 4, plasma fresco congelado | 5, concentrado de fibrinógeno | 6, concentrado de glóbulos rojos (concentrado de hematíes)","Esto se refiere a una transfusión de sangre (sangre completa o glóbulos rojos empacados) u otros productos sanguíneos que excluyen la inmunoglobulina normal humana (por ejemplo, albúmina, granulocitos, plaquetas, plasma fresco yh-frozen (FFP), FP24, PF-25, crioprecipitada, proteína C de proteína C, proteína C concentrado, criosupernador o un factor de coagulación no recombinante específico) en cualquier momento de la fecha de evaluación. Las plaquetas se refieren a la transferencia de plaquetas sanguíneas de un donante a un destinatario o reinfusión al donante. El crioprecipitado se refiere a un producto de sangre congelado preparado a partir de plasma congelado que contiene fibrinógeno (factor I), factor antihemofílico (factor VIII), factor XIII, factor von willebrand (VWF) y fibronectina. La sangre completa se refiere a la administración intravenosa de sangre completa (sangre que contiene plasma y glóbulos rojos) en un individuo. RBC empaquetado se refiere a los glóbulos rojos de una unidad de sangre completa después de la eliminación de la mayor parte del plasma, dejando una unidad con un hematocrito de aproximadamente 60%. El plasma fresco congelado se refiere al plasma que se separa de la sangre entera y se congela rápidamente después de una donación de sangre para usarse para transfusiones de sangre. El concentrado de fibrinógeno es un agente hemostático utilizado para el tratamiento de episodios de sangrado agudo en pacientes con deficiencia de fibrinógeno congénito, incluida la afibrinogenemia e hipofibrinogenemia.",Seleccione las opciones más apropiadas correspondientes a los productos de sangre que se administraron.,0,0,0,0,0,0
