Form,Section,Variable,Type,Question,Answer Options,Validation,Minimum,Maximum,List,Skip Logic,Body System,Definition,Completion Guideline,Standardized Term Codelist,Standardized Term Code,Metathesaurus,Identifier,Research Category,preset_ARChetype Disease CRF_Covid,preset_ARChetype Disease CRF_H5Nx,preset_ARChetype Disease CRF_Dengue,preset_ARChetype Disease CRF_Chikungunya,preset_ARChetype Disease CRF_Mpox,preset_ARChetype Disease CRF_Mpox Pregnancy and Paediatric,preset_ARChetype Syndromic CRF_ARI,preset_ARChetype Syndromic CRF_Arbovirus,preset_Score_CharlsonCI,preset_Score_mSOFA,preset_Score_mSOFA_Dengue,preset_Recommended Outcomes_Dengue,preset_Populations_Paediatric,preset_Populations_Pregnancy,preset_User Generated CRF_Encephalitis,Form Translation Reviewers,Section Translation Reviewers,Question Translation Reviewers,Definition Translation Reviewers,Completion Guideline Translation Reviewers,Answer Options Translation Reviewers
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_feedingdiff,radio,Dificuldade de alimentação,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Em neonatos, a dificuldade de alimentação inclui sucção deficiente, pega fraca, fadiga durante a alimentação ou incapacidade de completar a alimentação.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_hepatomegally,radio,Hepatomegalia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definido como um aumento patológico do fígado,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_anaemia,radio,Anemia,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Isto se refere a uma redução no número de glóbulos vermelhos, na quantidade de hemoglobina e/ou no volume de concentrado de glóbulos vermelhos em relação aos intervalos de referência neonatais.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_seizconv,radio,Convulsões,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,"Definida como uma anormalidade intermitente da fisiologia do sistema nervoso caracterizada por uma ocorrência transitória de movimento súbito, violento e irregular do corpo, causado pela contração involuntária dos músculos devido à atividade neuronal anormal, excessiva ou síncrona no cérebro.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_keratitis,radio,Queratite,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Isso se refere à inflamação da córnea do olho.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_conjunctiv,radio,Conjuntivite,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definida como inflamação da conjuntiva,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_ocularother,radio,Outros achados oculares,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Quaisquer achados oculares anormais além do diagnóstico primário.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_ocularother_spec,text,Por favor especifique,,,,,,[nborn_ocularother] = '1',,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_lymph,radio,Linfadenopatia,"1, Sim-doloroso | 2, Sim, não é doloroso | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Definido como um achado clínico de aumento anormal dos gânglios linfáticos.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_lymph_site,checkbox,Especifique o(s) local(is) de linfadenopatia,"1, Axilar (axilas) | 2, Cervical (pescoço)| 3, Inguinal (virilha) | 99, Desconhecido | 88, Outro",,,,,[nborn_lymph]='1' or [nborn_lymph]='2',,Refere-se ao local em que a linfadenopatia foi identificada.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_lymph_site_oth,text,Especifique outro(s) local(is) de linfadenopatia,,,,,,[nborn_lymph_site(88)]='1',,Refere-se ao local em que a linfadenopatia foi identificada.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_haemorrhag,radio,Sangramento (hemorragia),"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_haemorrhag] = '1',,"Definido como a presença de sangue em local onde não é fisiologicamente normal ou perda de sangue na circulação, seja interna ou externamente. Isto pode incluir epistaxe (sangue do nariz), sangramento gengival (sangue das gengivas/gengiva), sangue de qualquer parte do trato gastrointestinal (hemorragia gastrointestinal) ou do trato geniturinário (vagina ou uretra), incluindo hematúria.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_haemorrhag_site,multi_list,Especifique o(s) local(is) de sangramento,,,,,conditions_Site,[nborn_haemorrhag] = '1',,Refere-se à localização do(s) local(is) de sangramento/hemorragia.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_haemorrhag_site_oth,text,Especifique outro(s) local(is) de sangramento/hemorragia,,,,,,[nborn_haemorrhag_site(88)]='1',,"Refere-se à localização do(s) local(is) de sangramento/hemorragia. Petéquias referem-se a pequenas manchas avermelhadas ou arroxeadas na pele ou nas membranas mucosas, como resultado de hemorragia localizada. Sangramento nasal refere-se a hemorragia localizada no nariz. O sangramento gengival refere-se à hemorragia que afeta a gengiva. Sangramento gastrointestinal (GI) refere-se a hemorragia em qualquer segmento do trato gastrointestinal, do esôfago ao reto. Sangramento do trato urinário refere-se a hemorragia originada em qualquer parte do sistema urinário. O sangramento vaginal refere-se à hemorragia originada na vagina, não relacionada à menstruação normal.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_other,radio,Outros sintomas,"1, sim | 0, Não | 99, Desconhecido",,,,,[nborn_sympt] = '1',,Isto se refere à presença de um sinal ou anormalidade alternativa não listada acima.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_other_spec,text,"Se sim, especifique outro",,,,,,[nborn_other]='1',,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_imaging,radio,Imagens realizadas,"1, Ultrassonografia craniana | 2, ressonância magnética | 88, Outros | 0, Nenhum",,,,,[nborn_sympt] = '1',,"Qualquer estudo radiológico realizado (por exemplo, ultrassom, ressonância magnética, raio-X).",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_imaging_oth,text,Especificar,,,,,,[nborn_imaging] = '88',,,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_imaging_res,radio,Resultados de imagem,"1, resultados normais | 2, achados anormais",,,,,[nborn_imaging] <> '0',,Resumo das descobertas.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_imaging_res_det,text,"Se resultados anormais, forneça detalhes",,,,,,[nborn_imaging_res] = '2',,Descrição dos achados de imagem anormais.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_conginfectyn,radio,Infecções adquiridas congenitamente,"1, sim | 0, Não | 99, Desconhecido",,,,,,,"Refere-se a infecções suspeitas ou confirmadas no recém-nascido, adquiridas no útero e que persistem após o nascimento.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_conginfecttype,checkbox,Tipo de infecções adquiridas congenitamente,"1, CMV | 2, Sífilis | 3, Toxoplasmose | 4, VIH | 5, HCV | 6, VHB | 7, HSV-1 | 8, HSV-2 | 99, Desconhecido | 88, Outro",,,,,[nborn_conginfectyn] = '1',,Refere-se ao(s) tipo(s) de infecções suspeitas ou confirmadas no recém-nascido que são adquiridas no útero e que persistem após o nascimento.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_conginfectother,text,Especifique outras infecções adquiridas congenitamente,,,,,,[nborn_conginfecttype(88)] = '1',,"Refere-se a outras infecções suspeitas ou confirmadas, não especificadas acima, no recém-nascido, adquiridas no útero e que persistem após o nascimento.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_breastfed,radio,O bebê já foi amamentado?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,A criança recebeu leite materno pelo menos uma vez após o nascimento.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_breastfed_status,radio,Estado de amamentação,"1, atualmente amamentada | 0, Amamentação descontinuada",,,,,[nborn_breastfed]='1',,"Estado atual de amamentação do bebê no momento da avaliação, independentemente da exclusividade.",,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,SINAIS E SINTOMAS DO RECÉM-NASCIDO,nborn_breastfed_dur,number,"Se a amamentação foi interrompida, quanto tempo durou a amamentação? (em semanas)",,number,,,,[nborn_breastfed_status]='0',,Número total de semanas em que a amamentação ocorreu antes da interrupção permanente.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
recém-nascido,TESTES DE LABORATÓRIO RECÉM-NASCIDOS,nborn_labtestyn,radio,Teste de Mpox infantil realizado?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Testes laboratoriais realizados para detectar o vírus Mpox na criança.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,TESTES DE LABORATÓRIO RECÉM-NASCIDOS,nborn_specimen,radio,Tipo de amostra Mpox,"1, Líquido amniótico | 2, Sangue do cordão umbilical durante a gravidez | 3, Sangue do cordão umbilical após o parto | 4, Amostra de placenta durante a gravidez | 5, amostra de placenta após o parto | 6, Lesão cutânea | 7, Sangue | 8, swab nasofaríngeo | 9, Urina |88, Outro",,,,,[nborn_labtestyn] = '1',,"Amostra biológica utilizada (por exemplo, esfregaço de lesão, sangue).",,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,TESTES DE LABORATÓRIO RECÉM-NASCIDOS,nborn_specimenother,text,Especificar,,,,,,[nborn_specimen] = '88',,,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,,,
recém-nascido,TESTES DE LABORATÓRIO RECÉM-NASCIDOS,nborn_labmethod,radio,Método laboratorial Mpox,"1, PCR | 2, Orto PCR | 3, Sorologia | 999, Outro",,,,,[nborn_labtestyn] = '1',,"Técnica de diagnóstico utilizada (por exemplo, PCR).",,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,TESTES DE LABORATÓRIO RECÉM-NASCIDOS,nborn_pcrres,radio,Resultado PCR,"1, Positivo | 0, Negativo",,,,,[nborn_labmethod] = '1',,Resultado qualitativo da PCR (positivo/negativo).,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,0
recém-nascido,TESTES DE LABORATÓRIO RECÉM-NASCIDOS,nborn_pcrct,number,Limiar do Ciclo de PCR (CT),,number,0.0,,,[nborn_labmethod] = '1',,Número de ciclos de amplificação necessários para detectar DNA viral; CT mais baixo indica carga viral mais alta.,,,,,,,,,,,,1.0,,,,,,,,,,0,0,0,0,,
recém-nascido,DETALHES DO NEONATO,nborn_motherincl,radio,A mãe está incluída no estudo?,"1, sim | 0, Não | 99, Desconhecido",,,,,,,Isso se refere à inclusão da mãe no mesmo estudo.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,0
recém-nascido,DETALHES DO NEONATO,nborn_motherpin,text,especifique seu PIN,,,,,,[nborn_motherincl]='1',,Refere-se ao número de identificação do participante atribuído à mãe do recém-nascido do estudo.,,,,,,,,,,,,1.0,,,,,,,1.0,,,0,0,0,0,,
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_date,date_dmy,Data do acompanhamento,,date_dmy,,today,,,,Refere-se à data do acompanhamento do paciente.,Escreva a data do acompanhamento. Use o formato DD/MM/AAAA.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_outcome,user_list,Resultado do paciente,,,,,followup_outcome,,,Refere-se a uma avaliação do resultado do paciente no acompanhamento.,Selecione a opção mais adequada que representa o resultado do paciente.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_outcome_date,date_dmy,Primeira/mais recente data em que o resultado selecionado se verificou,,date_dmy,,today,,,,Refere-se à primeira/mais antiga data em que o resultado selecionado foi verdadeiro.,Escreva a primeira ou a mais antiga data em que o resultado selecionado ocorreu. Use o formato DD/MM/AAAA.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_outcome_reas,text,Motivo do resultado,,,,,,[follow_outcome]='11',,Refere-se à reinternação devido à infecção pelo patógeno de interesse.,Escreva a data da hospitalização. Use o formato DD/MM/AAAA.,SNOMED,"1269557005, Reason for hospital admission (observable entity)","C5817481, Reason for hospital admission",,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_skindamage,radio,A pele do paciente está danificada após a resolução da doença aguda?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[follow_outcome]<>'3' and [follow_outcome]<>'7' and [follow_outcome]<>'6' and [follow_outcome]<>'8',,"Refere-se à presença de cicatrizes, pigmentação alterada, contraturas ou outras deformidades secundárias a lesões cutâneas resolvidas.",Indique “Sim” se o paciente tiver algum dano cutâneo relacionado à resolução de lesões cutâneas ativas.,,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_skindamage_type,checkbox,Se sim: selecione tudo o que se aplica,"1, Cicatrizes atróficas | 2, Cicatrizes hipertróficas | 3, Deformidades | 4, Hipopigmentação | 5, Hiperpigmentação | 6, Contraturas | 88, Outros ",,,,,[follow_skindamage]='1',,"Isso se refere à presença de cicatrizes, pigmentação alterada, contraturas ou outras deformidades secundárias para lesões de pele resolvidas. As cicatrizes atróficas se referem a cicatrizes que formam uma depressão em comparação com o nível da pele circundante devido a danos ao colágeno, gordura ou outros tecidos abaixo da pele. A cicatriz hipertrófica refere -se a uma marca permanente na pele causada por depósitos de quantidades excessivas de colágeno durante a cicatrização de feridas. É elevado e não se estende além dos limites originais da ferida; A elevação pode estabilizar ou regredir espontaneamente.  Deformidades se referem a alterações ou desvios da forma ou tamanho normal que resultam em uma desfiguração para as estruturas corporais normais. A hipopigmentação refere -se ao clareamento anormal da pele devido à diminuição da produção ou deposição de melanina. A hiperpigmentação refere -se ao escurecimento da pele devido à deposição excessiva de melanina. Contratura refere -se a um encurtamento prolongado do músculo ou outro tecido mole ao redor de uma articulação, impedindo o movimento da articulação.",Selecione todos os tipos de danos na pele após a resolução da doença aguda.,,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,0
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_skindamage_type_oth,notes,Especifique outro tipo de dano na pele,,,,,,[follow_skindamage_type(88)]='1',,Refere-se à presença de qualquer outro tipo de dano à pele que você considere secundário à infecção pelo patógeno de interesse e que seja pertinente incluir aqui.,Escreva os outros tipos de danos cutâneos após a resolução da doença aguda.,,,,,,,,,,1.0,1.0,,,,,,,,,,0,0,0,0,0,
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_seque,radio,O paciente tem alguma sequela?,"1, Sim | 0, Não | 99, Desconhecido",,,,,[follow_outcome]<>'3' and [follow_outcome]<>'7' and [follow_outcome]<>'6',,"Isso se refere a qualquer outra complicação ou sequalae, não especificada acima.",Indique 'sim' se o paciente tiver outras complicações ou sequalas não especificadas acima.,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,0,0,0,0,0,0
acompanhamento,AVALIAÇÃO DE ACOMPANHAMENTO,follow_seque_type,multi_list,Se sim: selecione tudo o que se aplica,,,,,followup_sequelae,[follow_seque]='1',,"Isso se refere a qualquer outra complicação ou sequalae, não especificada acima. A visão reduzida refere -se à visão considerada inferior à visão normal, representada pelos padrões aceitos de acuidade, campo de visão ou motilidade. A cegueira refere -se à incapacidade de ver ou à perda ou ausência de percepção de estímulos visuais. A estenose uretral refere -se ao estreitamento da uretra associada à inflamação ou ao tecido cicatricial. A estenose vaginal refere -se ao estreitamento da vagina devido à formação de cicatrizes. A restrição retal refere -se ao estreitamento do reto secundário à formação de cicatrizes. Dispareunia refere -se à dor genital recorrente que ocorre durante, antes ou após relações sexuais nos machos ou nas fêmeas. A depressão refere -se a um distúrbio afetivo manifestado por um humor disfórico ou perda de interesse ou prazer nas atividades usuais e a perturbação do humor é proeminente e relativamente persistente.","Selecione todas as outras complicações ou sequelas não especificadas acima. ",,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,0,0,0,0,0,
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel,radio,O Índice de Barthel está sendo avaliado para este paciente para coletar dados sobre a capacidade de realizar atividades da vida diária?,"1, Sim | 0, Não | 99, Desconhecido",,,,,,,As seguintes perguntas são utilizadas para calcular a pontuação do Índice de Barthel: O Índice de Barthel para Atividades da Vida Diária é uma escala ordinal que mede a capacidade de uma pessoa realizar atividades da vida diária/,Indique “Sim” se esta pontuação estiver sendo avaliada na consulta de acompanhamento para capturar a qualidade de vida.,,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_feeding,radio,Você consegue se alimentar sozinho?,"1, Independente | 2, Precisa de alguma ajuda | 3, Precisa de ajuda extensiva | 4, Incapaz de se alimentar sozinho",,,,,[follow_barthel]='1',,Refere-se à capacidade do paciente de se alimentar sozinho.,"Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_bathing,radio,Você consegue tomar banho sozinho?,"1, Independente | 2, Precisa de alguma ajuda | 3, Precisa de ajuda extensiva | 4, Incapaz de tomar banho sozinho",,,,,[follow_barthel]='1',,Refere-se à capacidade do paciente de tomar banho sozinho.,"Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_grooming,radio,Você consegue se arrumar sozinho?,"1, Independente | 2, Precisa de alguma ajuda | 3, Precisa de ajuda extensiva | 4, Incapaz de cuidar da higiene pessoal",,,,,[follow_barthel]='1',,Refere-se à capacidade do paciente de cuidar da sua higiene pessoal.,"Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_dressing,radio,Você consegue se vestir sozinho?,"1, Independente | 2, Precisa de alguma ajuda | 3, Precisa de ajuda extensiva | 4, Incapaz de se vestir",,,,,[follow_barthel]='1',,Refere-se à capacidade do paciente de se vestir sozinho.,"Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_bowel,radio,Você tem controle sobre seus intestinos?,"1, Continente | 2, Incontinência ocasional | 3, Incontinência frequente | 4, Incontinente",,,,,[follow_barthel]='1',,"Refere-se ao controle voluntário dos movimentos intestinais. Continência refere-se ao controle voluntário completo. Incontinência ocasional refere-se à perda do controle voluntário uma vez por semana. Incontinência frequente refere-se à perda do controle voluntário mais de uma vez por semana. Incontinência refere-se à completa falta de controle voluntário, incapacidade de controlar sozinho ou necessidade de uso de enemas para evacuar.","Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_bladder,radio,Você tem controle sobre sua bexiga?,"1, Continência | 2, Incontinência ocasional | 3, Incontinência frequente | 4, Incontinente",,,,,[follow_barthel]='1',,"Refere-se ao controle voluntário dos movimentos intestinais. Continência refere-se ao controle voluntário completo. Incontinência ocasional refere-se à perda do controle voluntário uma vez por semana. Incontinência frequente refere-se à perda do controle voluntário mais de uma vez por semana. Incontinência refere-se à completa falta de controle voluntário, incapacidade de se controlar sozinho ou necessidade de cateterização.","Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
acompanhamento,PONTUAÇÃO DO ÍNDICE DE BARTHEL,follow_barthel_toilet,radio,Você consegue usar o banheiro sozinho?,"1, Independente | 2, Precisa de alguma ajuda | 3, Precisa de ajuda extensiva | 4, Incapaz de usar o banheiro",,,,,[follow_barthel]='1',,Refere-se à capacidade de usar o banheiro de forma independente.,"Selecione a opção mais adequada que mais se aproxima do nível atual de capacidade do paciente. Registre o funcionamento real, e não o potencial.",,,,,,,,,,,,1.0,,,,,,,,,0,0,0,0,0,0
